MovieID,MovieName,RunTime,ReleaseDate,Language,Rating,Vote_count,Plot,Poster
1891,"Star Wars: Episode V - The Empire Strikes Bac",124,1980-05-21,English,7.60,1818,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",NULL
1892,"Star Wars: Episode VI - Return of the Jedi",135,1983-05-25,English,7.40,1457,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger -- and dreaded --Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl.Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the Dark side of the Force.",NULL
1893,"Star Wars: Episode I - The Phantom Menace",136,1999-05-19,English,6.10,1210,"(32 Years Before Episode IV) Stranded on the desert planet Tatooine after rescuing young Queen Amidala from the impending invasion of Naboo, Jedi apprentice Obi-Wan Kenobi and his Jedi Master discover nine-year-old Anakin Skywalker, a young slave unusually strong in the Force.",NULL
1894,"Star Wars: Episode II - Attack of the Clones",142,2002-05-16,English,6.20,1054,"(22 Years Before Episode IV) Ten years after the events of the Battle of Naboo, the galaxy has undergone significant changes. Anakin Skywalker and Obi-Wan Kenobi are assigned to protect Padmé from political separatists. As relationships form and powerful forces collide, these heroes face choices that will impact the destiny of the Republic.",NULL
1895,"Star Wars: Episode III - Revenge of the Sith",140,2005-05-19,English,6.70,1051,"(19 Years before Episode IV) Three years after the onset of the Clone Wars, the Jedi Knights have been leading the clone army into a galaxy-wide war against the Separatists. Only by embracing the Dark Side can Anakin Skywalker end the war and -- He believes -- Save the woman he loves.",NULL
1927,Hulk,NULL,2003-06-20,NULL,5.30,289,NULL,NULL
1930,"The Amazing Spider-Man",136,2012-07-04,English,6.10,2776,"Peter Parker is an outcast high schooler was abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance—leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",NULL
1965,"A Perfect Murder",107,1998-06-05,English,6.30,30,"Millionaire industrialist Steven Taylor is a man who has everything but what he craves most: the love and fidelity of his wife. A hugely successful player in the New York financial world, he considers her to be his most treasured acquisition. But she needs more than simply the role of dazzling accessory.",NULL
1992,"Planet Terror",105,2007-04-06,English,6.40,154,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend Wray lead a team of accidental warriors into the night.",NULL
1995,"Lara Croft: Tomb Raider",100,2001-06-11,English,5.60,681,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",NULL
1996,"Lara Croft Tomb Raider: The Cradle of Life",117,2003-07-21,English,5.50,531,"Intrepid British archaeologist Lara Croft has made perhaps the most important archaeological discovery in history: an orb that leads to the mythical Pandora's Box. Unfortunately, the orb falls into the hands of Jonathan Reiss, an evil scientist who deals in killer viruses and hopes to sell the secrets of the box as the ultimate weapon.",NULL
2048,"I, Robot",NULL,2004-07-15,NULL,6.40,892,NULL,NULL
2062,Ratatouille,111,2007-06-28,English,6.70,1046,"In one of Paris' finest restaurants, Remy, a determined young rat, dreams of becoming a renowned French chef. Torn between his family's wishes and his true calling. Remy and his pal Linguini set in motion a hilarious chain of events that turns the City of Lights upside down.",NULL
2080,"X-Men Origins: Wolverine",107,2009-04-30,English,6.20,1617,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",NULL
2105,"American Pie",95,1999-07-09,English,6.10,588,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to try to be the first to ""score."" And of course, the senior prom is their last best chance. As the fateful date draws near, the boys wonder who among them will get lucky.",NULL
2112,Payback,NULL,1999-02-04,NULL,6.10,114,NULL,NULL
2493,"The Princess Bride",98,1987-09-25,English,7.40,590,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",NULL
2501,"The Bourne Identity",119,2002-06-06,English,7.00,1460,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. Bourne realizes, though, that he has the combat and mental skills of a world-class spy, but who does he work for?",NULL
2502,"The Bourne Supremacy",108,2004-07-23,English,6.90,893,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",NULL
2503,"The Bourne Ultimatum",115,2007-08-03,English,7.00,1074,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",NULL
2649,"The Game",129,1997-09-11,"广州话 / 廣州話",7.00,279,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",NULL
2770,"American Pie 2",108,2001-08-06,English,5.80,230,"The whole gang are back and as close as ever. They decide to get even closer by spending the summer together at a beach house. They decide to hold the biggest party ever to be seen, even if the preparation doesn't always go to plan. Especially when Stifler, Finch and Jim become more close to each other than they ever want to be and when Jim mistakes super glue for lubricant...",NULL
2787,"Pitch Black",109,2000-02-18,English,6.60,696,"After crash-landing on a seemingly lifeless planet, pilot Carolyn Fry and the remaining passengers -- including murderer Riddick and policeman William J. Johns -- encounter an army of creatures whose only weakness is light. As night approaches and the aliens emerge, the passengers must rely on Riddick's powerful night vision to lead them through the darkness.",NULL
2789,"The Chronicles of Riddick",119,2004-06-11,English,6.30,700,"Five years after the events in sci-fi film Pitch Black, escaped convict Riddick finds himself caught in the middle of a galactic war waged by Lord Marshal, the leader of a sect called the Necromongers. Riddick is charged with stopping the Necromonger army, all while rescuing an old friend from a prison planet and evading capture by bounty hunters.",NULL
